0.050000	-0.328496
0.150000	-0.484853
0.250000	-0.531791
0.350000	-0.498826
0.450000	-0.577749
0.550000	-0.630716
0.650000	-0.364699
0.750000	-0.357474
0.850000	-0.388615
0.950000 	-1.049335

