0.050000	-0.169024
0.150000	-0.246695
0.250000	-0.270098
0.350000	-0.252844
0.450000	-0.290660
0.550000	-0.318503
0.650000	-0.183204
0.750000	-0.179915
0.850000	-0.195012
0.950000 	-0.544145
	
