0.050000	-0.328140
0.150000	-0.812811
0.250000	-1.343987
0.350000	-1.842694
0.450000	-2.420309
0.550000	-3.050998
0.650000	-3.415658
0.750000	-3.773070
0.850000	-4.161672
0.950000 	-5.210899

